File,Genotype,Note,KRN,QC,ST,Year
DSC05266.JPG,Z024E0019,P39,8,5,S,8
DSC05267.JPG,Z010E0048,Hp301,9,3,S,8
DSC05268.JPG,Z019E0008,Ms71,9,5,S,8
DSC05269.JPG,Z011E0085,Il14H,8,4,S,8
DSC05270.JPG,Z001E0067,B97,7,5,S,8
DSC05271.JPG,Z001E0055,B97,10,5,S,8
DSC05272.JPG,Z010E0026,Hp301,7,5,S,8
DSC05273.JPG,Z001E0014,B97,10,5,S,8
DSC05274.JPG,Z001E0131,B97,8,5,S,8
DSC05275.JPG,Z022E0080,Oh43,7,5,S,8
DSC05276.JPG,Z019E0104,Ms71,6,5,S,8
DSC05277.JPG,Z022E0183,Oh43,8,5,S,8
DSC05278.JPG,Z024E0036,P39,6,3,S,8
DSC05279.JPG,Z001E0093,B97,7,5,S,8
DSC05280.JPG,Z011E0123,Il14H,7,4,S,8
DSC05281.JPG,Z010E0042,Hp301,5,5,S,8
DSC05282.JPG,Z011E0054,Il14H,7,5,S,8
DSC05283.JPG,Z011E0190,Il14H,6,5,S,8
DSC05284.JPG,Z001E0057,B97,8,5,S,8
DSC05285.JPG,Z022E0071,Oh43,7,5,S,8
DSC05286.JPG,Z022E0170,Oh43,9,5,S,8
DSC05287.JPG,Z011E0121,Il14H,7,5,S,8
DSC05288.JPG,Z024E0004,P39,7,5,S,8
DSC05289.JPG,Z010E0009,Hp301,7,5,S,8
DSC05290.JPG,Z011E0109,Il14H,7,4,S,8
DSC05291.JPG,Z019E0121,Ms71,9,4,T,8
DSC05292.JPG,Z001E0050,B97,6,4,S,8
DSC05293.JPG,Z010E0079,Hp301,7,4,T,8
DSC05294.JPG,Z019E0078,Ms71,9,4,T,8
DSC05295.JPG,Z022E0157,Oh43,8,5,S,8
DSC05296.JPG,Z019E0088,Ms71,9,5,S,8
DSC05297.JPG,Z022E0142,Oh43,8,5,S,8
DSC05298.JPG,Z022E0039,Oh43,6,3,S,8
DSC05299.JPG,Z001E0053,B97,8,5,S,8
DSC05300.JPG,Z022E0004,Oh43,10,4,S,8
DSC05301.JPG,Z001E0188,B97,9,4,S,8
DSC05302.JPG,Z022E0180,Oh43,7,4,S,8
DSC05303.JPG,Z001E0107,B97,7,5,S,8
DSC05304.JPG,Z019E0166,Ms71,8,4,S,8
DSC05305.JPG,Z019E0100,Ms71,8,4,S,8
DSC05309.JPG,Z024E0090,P39,7,4,S,8
DSC05310.JPG,Z022E0072,Oh43,7,5,S,8
DSC05312.JPG,Z010E0070,Hp301,6,3,S,8
DSC05313.JPG,Z011E0007,Il14H,6,4,S,8
DSC05314.JPG,Z019E0120,Ms71,7,4,S,8
DSC05315.JPG,Z001E0101,B97,8,4,S,8
DSC05316.JPG,Z001E0167,B97,9,5,S,8
DSC05317.JPG,Z022E0020,Oh43,8,4,S,8
DSC05318.JPG,Z001E0150,B97,7,3,S,8
DSC05319.JPG,Z022E0134,Oh43,8,4,S,8
DSC05320.JPG,Z019E0159,Ms71,7,4,S,8
DSC05321.JPG,Z001E0086,B97,9,5,S,8
DSC05322.JPG,Z019E0161,Ms71,6,3,S,8
DSC05323.JPG,Z001E0147,B97,7,5,S,8
DSC05324.JPG,Z022E0195,Oh43,8,5,S,8
DSC05325.JPG,Z010E0041,Hp301,7,5,S,8
DSC05326.JPG,Z010E0010,Hp301,8,5,S,8
DSC05327.JPG,Z011E0005,Il14H,6,5,S,8
DSC05328.JPG,Z010E0086,Hp301,6,4,S,8
DSC05329.JPG,Z001E0010,B97,6,5,S,8
DSC05330.JPG,Z011E0191,Il14H,6,5,S,8
DSC05331.JPG,Z001E0071,B97,6,5,S,8
DSC05332.JPG,Z022E0023,Oh43,7,5,S,8
DSC05333.JPG,Z001E0032,B97,8,5,S,8
DSC05334.JPG,Z001E0070,B97,7,5,S,8
DSC05335.JPG,Z010E0058,Hp301,6,5,S,8
DSC05336.JPG,Z022E0059,Oh43,8,4,S,8
DSC05337.JPG,Z022E0178,Oh43,8,5,S,8
DSC05338.JPG,Z010E0075,Hp301,8,4,T,8
DSC05339.JPG,Z010E0046,Hp301,8,5,S,8
DSC05340.JPG,Z010E0124,Hp301,9,5,S,8
DSC05341.JPG,Z011E0170,Il14H,8,4,S,8
DSC05342.JPG,Z010E0043,Hp301,5,5,S,8
DSC05343.JPG,Z010E0119,Hp301,9,5,S,8
DSC05344.JPG,Z022E0073,Oh43,9,5,S,8
DSC05346.JPG,Z024E0028,P39,6,3,S,8
DSC05347.JPG,Z001E0133,B97,8,4,S,8
DSC05348.JPG,Z024E0033,P39,7,5,S,8
DSC05349.JPG,Z022E0199,Oh43,7,4,S,8
DSC05350.JPG,Z022E0031,Oh43,8,4,S,8
DSC05351.JPG,Z022E0075,Oh43,8,5,S,8
DSC05352.JPG,Z011E0138,Il14H,8,4,S,8
DSC05353.JPG,Z019E0052,Ms71,7,4,S,8
DSC05354.JPG,Z010E0016,Hp301,7,4,S,8
DSC05355.JPG,Z022E0176,Oh43,9,5,S,8
DSC05356.JPG,Z019E0156,Ms71,6,4,S,8
DSC05357.JPG,Z022E0041,Oh43,7,5,S,8
DSC05358.JPG,Z019E0122,Ms71,9,4,S,8
DSC05359.JPG,Z022E0140,Oh43,7,5,S,8
DSC05360.JPG,Z001E0089,B97,8,5,S,8
DSC05362.JPG,Z010E0059,Hp301,8,5,S,8
DSC05363.JPG,Z010E0030,Hp301,7,5,S,8
DSC05364.JPG,Z010E0039,Hp301,5,5,S,8
DSC05365.JPG,Z019E0191,Ms71,8,4,S,8
DSC05366.JPG,Z022E0156,Oh43,9,5,S,8
DSC05367.JPG,Z022E0166,Oh43,10,5,S,8
DSC05368.JPG,Z010E0149,Hp301,7,4,T,8
DSC05369.JPG,Z019E0079,Ms71,7,4,S,8
DSC05370.JPG,Z022E0141,Oh43,7,5,S,8
DSC05371.JPG,Z001E0152,B97,6,5,S,8
DSC05372.JPG,Z011E0149,Il14H,5,4,T,8
DSC05373.JPG,Z022E0174,Oh43,6,5,S,8
DSC05374.JPG,Z001E0106,B97,9,5,S,8
DSC05375.JPG,Z019E0162,Ms71,8,4,T,8
DSC05376.JPG,Z001E0043,B97,8,5,S,8
DSC05377.JPG,Z001E0139,B97,6,4,S,8
DSC05378.JPG,Z022E0126,Oh43,8,5,S,8
DSC05379.JPG,Z022E0002,Oh43,6,5,S,8
DSC05380.JPG,Z022E0024,Oh43,6,5,S,8
DSC05381.JPG,Z022E0046,Oh43,7,4,S,8
DSC05382.JPG,Z001E0021,B97,7,5,S,8
DSC05383.JPG,Z024E0126,P39,10,5,S,8
DSC05384.JPG,Z010E0176,Hp301,6,2,S,8
DSC05385.JPG,Z010E0038,Hp301,6,5,S,8
DSC05386.JPG,Z010E0163,Hp301,7,4,T,8
DSC05388.JPG,Z001E0006,B97,7,5,S,8
DSC05389.JPG,Z019E0051,Ms71,7,5,S,8
DSC05390.JPG,Z001E0030,B97,6,5,S,8
DSC05391.JPG,Z022E0027,Oh43,7,5,S,8
DSC05392.JPG,Z010E0187,Hp301,8,2,S,8
DSC05393.JPG,Z022E0035,Oh43,8,4,S,8
DSC05394.JPG,Z019E0109,Ms71,6,4,S,8
DSC05395.JPG,Z022E0009,Oh43,7,4,S,8
DSC05396.JPG,Z024E0121,P39,6,5,S,8
DSC05397.JPG,Z022E0047,Oh43,6,5,S,8
DSC05398.JPG,Z001E0033,B97,8,5,S,8
DSC05399.JPG,Z022E0121,Oh43,7,5,S,8
DSC05400.JPG,Z022E0150,Oh43,7,4,S,8
DSC05401.JPG,Z024E0020,P39,8,4,S,8
DSC05402.JPG,Z022E0102,Oh43,8,5,S,8
DSC05403.JPG,Z010E0115,Hp301,8,5,S,8
DSC05404.JPG,Z001E0153,B97,7,4,S,8
DSC05405.JPG,Z010E0020,Hp301,9,5,S,8
DSC05406.JPG,Z001E0194,B97,6,5,S,8
DSC05407.JPG,Z001E0015,B97,8,4,T,8
DSC05408.JPG,Z011E0151,Il14H,7,5,S,8
DSC05409.JPG,Z001E0023,B97,6,4,S,8
DSC05410.JPG,Z010E0066,Hp301,5,4,S,8
DSC05411.JPG,Z010E0186,Hp301,8,5,S,8
DSC05412.JPG,Z001E0007,B97,8,5,S,8
DSC05413.JPG,Z001E0060,B97,6,4,S,8
DSC05414.JPG,Z022E0149,Oh43,9,4,T,8
DSC05415.JPG,Z022E0076,Oh43,8,5,S,8
DSC05416.JPG,Z022E0007,Oh43,9,5,S,8
DSC05417.JPG,Z010E0006,Hp301,7,5,S,8
DSC05418.JPG,Z019E0085,Ms71,7,5,S,8
DSC05419.JPG,Z010E0060,Hp301,5,4,S,8
DSC05420.JPG,Z024E0015,P39,7,5,S,8
DSC05421.JPG,Z001E0162,B97,5,5,S,8
DSC05422.JPG,Z010E0153,Hp301,7,5,S,8
DSC05423.JPG,Z001E0115,B97,9,5,S,8
DSC05424.JPG,Z011E0184,Il14H,8,4,S,8
DSC05425.JPG,Z001E0166,B97,7,5,S,8
DSC05426.JPG,Z022E0082,Oh43,8,4,S,8
DSC05427.JPG,Z001E0191,B97,8,5,S,8
DSC05428.JPG,Z019E0182,Ms71,6,4,S,8
DSC05429.JPG,Z010E0091,Hp301,7,5,S,8
DSC05430.JPG,Z001E0024,B97,7,5,S,8
DSC05431.JPG,Z001E0174,B97,8,5,S,8
DSC05432.JPG,Z011E0023,Il14H,6,4,S,8
DSC05433.JPG,Z022E0042,Oh43,8,5,S,8
DSC05434.JPG,Z001E0108,B97,7,5,S,8
DSC05435.JPG,Z001E0129,B97,6,4,S,8
DSC05478.JPG,Z010E0189,Hp301,6,3,S,8
DSC05479.JPG,Z022E0188,Oh43,8,5,S,8
DSC05481.JPG,Z010E0099,Hp301,7,4,T,8
DSC05482.JPG,Z019E0030,Ms71,9,5,S,8
DSC05483.JPG,Z001E0047,B97,7,5,S,8
DSC05484.JPG,Z022E0005,Oh43,10,4,S,8
DSC05485.JPG,Z022E0048,Oh43,7,4,S,8
DSC05486.JPG,Z022E0172,Oh43,7,4,S,8
DSC05487.JPG,Z022E0128,Oh43,7,4,T,8
DSC05488.JPG,Z001E0020,B97,9,5,S,8
DSC05490.JPG,Z011E0048,Il14H,8,4,T,8
DSC05491.JPG,Z022E0094,Oh43,8,5,S,8
DSC05492.JPG,Z010E0011,Hp301,6,5,S,8
DSC05493.JPG,Z022E0049,Oh43,8,5,S,8
DSC05494.JPG,Z010E0022,Hp301,6,5,S,8
DSC05495.JPG,Z022E0111,Oh43,6,5,S,8
DSC05496.JPG,Z022E0034,Oh43,9,5,S,8
DSC05497.JPG,Z010E0023,Hp301,7,5,S,8
DSC05498.JPG,Z001E0022,B97,7,4,S,8
DSC05499.JPG,Z001E0094,B97,6,4,S,8
DSC05500.JPG,Z010E0014,Hp301,7,4,S,8
DSC05501.JPG,Z022E0123,Oh43,10,5,S,8
DSC05502.JPG,Z024E0117,P39,6,5,S,8
DSC05503.JPG,Z001E0175,B97,9,4,T,8
DSC05504.JPG,Z022E0192,Oh43,8,5,S,8
DSC05505.JPG,Z019E0059,Ms71,7,5,S,8
DSC05506.JPG,Z001E0058,B97,7,5,S,8
DSC05507.JPG,Z022E0131,Oh43,6,5,S,8
DSC05508.JPG,Z022E0116,Oh43,6,5,S,8
DSC05509.JPG,Z019E0002,Ms71,9,4,T,8
DSC05511.JPG,Z011E0140,Il14H,6,4,S,8
DSC05512.JPG,Z011E0076,Il14H,5,4,S,8
DSC05513.JPG,Z022E0062,Oh43,7,4,S,8
DSC05514.JPG,Z001E0157,B97,9,5,S,8
DSC05515.JPG,Z010E0087,Hp301,6,4,S,8
DSC05516.JPG,Z022E0068,Oh43,7,5,S,8
DSC05517.JPG,Z022E0118,Oh43,9,4,S,8
DSC05518.JPG,Z001E0044,B97,7,5,S,8
DSC05519.JPG,Z024E0160,P39,8,5,S,8
DSC05520.JPG,Z022E0159,Oh43,8,5,S,8
DSC05521.JPG,Z001E0073,B97,7,5,S,8
DSC05523.JPG,Z010E0179,Hp301,8,5,S,8
DSC05524.JPG,Z019E0091,Ms71,8,5,S,8
DSC05525.JPG,Z022E0095,Oh43,9,5,S,8
DSC05527.JPG,Z022E0066,Oh43,8,5,S,8
DSC05528.JPG,Z010E0047,Hp301,8,5,S,8
DSC05529.JPG,Z011E0143,Il14H,8,5,S,8
DSC05530.JPG,Z022E0086,Oh43,7,5,S,8
DSC05531.JPG,Z010E0015,Hp301,8,4,S,8
DSC05532.JPG,Z022E0200,Oh43,8,4,S,8
DSC05533.JPG,Z022E0190,Oh43,8,5,S,8
DSC05534.JPG,Z019E0160,Ms71,10,4,S,8
DSC05535.JPG,Z022E0029,Oh43,10,4,T,8
DSC05536.JPG,Z022E0101,Oh43,8,5,S,8
DSC05537.JPG,Z010E0122,Hp301,6,5,S,8
DSC05538.JPG,Z010E0034,Hp301,6,5,S,8
DSC05539.JPG,Z022E0135,Oh43,7,4,S,8
DSC05540.JPG,Z001E0074,B97,8,5,S,8
DSC05541.JPG,Z010E0127,Hp301,6,4,S,8
DSC05542.JPG,Z011E0097,Il14H,7,5,S,8
DSC05543.JPG,Z001E0119,B97,7,5,S,8
DSC05544.JPG,Z022E0163,Oh43,7,5,S,8
DSC05546.JPG,Z019E0018,Ms71,6,5,S,8
DSC05547.JPG,Z001E0004,B97,7,4,S,8
DSC05548.JPG,Z019E0099,Ms71,7,5,S,8
DSC05549.JPG,Z001E0054,B97,7,5,S,8
DSC05550.JPG,Z010E0073,Hp301,9,5,S,8
DSC05552.JPG,Z011E0153,Il14H,8,4,S,8
DSC05553.JPG,Z022E0175,Oh43,8,5,S,8
DSC05554.JPG,Z010E0052,Hp301,6,5,S,8
DSC05555.JPG,Z011E0094,Il14H,8,4,S,8
DSC05556.JPG,Z022E0085,Oh43,9,5,S,8
DSC05557.JPG,Z001E0076,B97,5,4,S,8
DSC05558.JPG,Z022E0155,Oh43,5,4,S,8
DSC05559.JPG,Z019E0163,Ms71,8,5,S,8
DSC05560.JPG,Z001E0156,B97,8,5,S,8
DSC05561.JPG,Z024E0177,P39,8,5,S,8
DSC05562.JPG,Z001E0075,B97,6,5,S,8
DSC05563.JPG,Z001E0062,B97,7,5,S,8
DSC05564.JPG,Z024E0087,P39,7,5,S,8
DSC05565.JPG,Z010E0080,Hp301,8,4,S,8
DSC05566.JPG,Z011E0158,Il14H,5,4,S,8
DSC05567.JPG,Z022E0108,Oh43,7,5,S,8
DSC05568.JPG,Z022E0081,Oh43,10,5,S,8
DSC05569.JPG,Z001E0144,B97,6,5,S,8
DSC05570.JPG,Z001E0195,B97,7,5,S,8
DSC05571.JPG,Z022E0151,Oh43,8,5,S,8
DSC05572.JPG,Z010E0160,Hp301,8,5,S,8
DSC05573.JPG,Z022E0100,Oh43,8,4,S,8
DSC05575.JPG,Z022E0084,Oh43,8,5,S,8
DSC05576.JPG,Z022E0058,Oh43,7,4,S,8
DSC05577.JPG,Z022E0014,Oh43,9,4,S,8
DSC05578.JPG,Z022E0011,Oh43,9,5,S,8
DSC05579.JPG,Z022E0171,Oh43,7,5,S,8
DSC05580.JPG,Z010E0002,Hp301,7,5,S,8
DSC05581.JPG,Z001E0141,B97,8,4,S,8
DSC05582.JPG,Z022E0093,Oh43,6,5,S,8
DSC05583.JPG,Z022E0104,Oh43,8,5,S,8
DSC05584.JPG,Z010E0180,Hp301,9,5,S,8
DSC05585.JPG,Z019E0200,Ms71,10,5,S,8
DSC05586.JPG,Z022E0053,Oh43,10,5,S,8
DSC05587.JPG,Z024E0100,P39,5,5,S,8
DSC05588.JPG,Z001E0100,B97,6,5,S,8
DSC05589.JPG,Z001E0081,B97,6,4,S,8
DSC05591.JPG,Z010E0196,Hp301,6,5,S,8
DSC05592.JPG,Z001E0192,B97,6,4,S,8
DSC05593.JPG,Z022E0130,Oh43,8,5,S,8
DSC05594.JPG,Z010E0055,Hp301,6,5,S,8
DSC05595.JPG,Z022E0165,Oh43,11,4,S,8
DSC05596.JPG,Z010E0184,Hp301,9,5,S,8
DSC05597.JPG,Z022E0152,Oh43,8,4,S,8
DSC05598.JPG,Z001E0151,B97,5,3,S,8
DSC05599.JPG,Z010E0194,Hp301,7,5,S,8
DSC05600.JPG,Z010E0021,Hp301,6,5,S,8
DSC05601.JPG,Z011E0129,Il14H,7,5,S,8
DSC05602.JPG,Z019E0167,Ms71,8,4,S,8
DSC05603.JPG,Z001E0159,B97,6,4,S,8
DSC05605.JPG,Z001E0134,B97,9,5,S,8
DSC05606.JPG,Z001E0125,B97,8,5,S,8
DSC05607.JPG,Z022E0037,Oh43,8,4,S,8
DSC05608.JPG,Z019E0074,Ms71,7,4,T,8
DSC05609.JPG,Z001E0080,B97,6,4,S,8
DSC05610.JPG,Z024E0125,P39,8,5,S,8
DSC05611.JPG,Z019E0034,Ms71,8,5,S,8
DSC05612.JPG,Z001E0079,B97,7,5,S,8
DSC05613.JPG,Z001E0028,B97,7,5,S,8
DSC05614.JPG,Z001E0013,B97,7,5,S,8
DSC05615.JPG,Z001E0120,B97,8,5,S,8
DSC05616.JPG,Z022E0114,Oh43,7,5,S,8
DSC05617.JPG,Z001E0045,B97,7,5,S,8
DSC05618.JPG,Z001E0200,B97,8,4,S,8
DSC05619.JPG,Z001E0127,B97,9,5,S,8
DSC05620.JPG,Z010E0024,Hp301,7,5,S,8
DSC05621.JPG,Z001E0169,B97,8,4,S,8
DSC05622.JPG,Z022E0043,Oh43,8,5,S,8
DSC05623.JPG,Z022E0038,Oh43,7,5,S,8
DSC05624.JPG,Z010E0123,Hp301,8,4,S,8
DSC05625.JPG,Z022E0154,Oh43,12,5,S,8
DSC05626.JPG,Z022E0052,Oh43,8,4,S,8
DSC05627.JPG,Z001E0018,B97,8,4,S,8
DSC05628.JPG,Z001E0087,B97,8,5,S,8
DSC05629.JPG,Z001E0113,B97,6,5,S,8
DSC05630.JPG,Z019E0132,Ms71,6,4,S,8
DSC05631.JPG,Z010E0069,Hp301,8,4,S,8
DSC05632.JPG,Z001E0012,B97,6,4,S,8
DSC05633.JPG,Z022E0105,Oh43,7,5,S,8
DSC05634.JPG,Z019E0040,Ms71,7,5,S,8
DSC05635.JPG,Z001E0117,B97,7,4,S,8
DSC05636.JPG,Z011E0157,Il14H,6,4,S,8
DSC05637.JPG,Z022E0090,Oh43,6,5,S,8
DSC05638.JPG,Z022E0129,Oh43,7,5,S,8
DSC05639.JPG,Z024E0060,P39,10,5,S,8
DSC05640.JPG,Z010E0161,Hp301,6,5,S,8
DSC05641.JPG,Z019E0093,Ms71,7,5,S,8
DSC05642.JPG,Z001E0118,B97,7,5,S,8
DSC05643.JPG,Z010E0088,Hp301,8,5,S,8
DSC05645.JPG,Z001E0122,B97,9,4,S,8
DSC05647.JPG,Z022E0091,Oh43,9,5,S,8
DSC05648.JPG,Z010E0165,Hp301,9,4,S,8
DSC05649.JPG,Z001E0029,B97,6,4,S,8
DSC05650.JPG,Z001E0109,B97,7,4,S,8
DSC05651.JPG,Z022E0127,Oh43,8,5,S,8
DSC05652.JPG,Z001E0052,B97,7,5,S,8
DSC05653.JPG,Z022E0168,Oh43,7,5,S,8
DSC05654.JPG,Z001E0041,B97,5,4,S,8
DSC05655.JPG,Z010E0085,Hp301,7,4,S,8
DSC05656.JPG,Z010E0078,Hp301,9,4,S,8
DSC05657.JPG,Z022E0160,Oh43,6,4,S,8
DSC05658.JPG,Z010E0151,Hp301,7,4,S,8
DSC05659.JPG,Z010E0106,Hp301,9,4,S,8
DSC05660.JPG,Z019E0142,Ms71,9,4,T,8
DSC05661.JPG,Z001E0158,B97,7,5,S,8
DSC05662.JPG,Z001E0009,B97,6,4,S,8
DSC05663.JPG,Z022E0097,Oh43,8,5,S,8
DSC05664.JPG,Z022E0092,Oh43,9,4,S,8
DSC05666.JPG,Z011E0050,Il14H,8,3,T,8
DSC05667.JPG,Z001E0092,B97,5,4,S,8
DSC05668.JPG,Z022E0148,Oh43,7,5,S,8
DSC05670.JPG,Z011E0091,Il14H,7,5,S,8
DSC05672.JPG,Z001E0049,B97,7,5,S,8
DSC05673.JPG,Z001E0184,B97,8,4,S,8
DSC05674.JPG,Z022E0112,Oh43,9,5,S,8
DSC05675.JPG,Z010E0145,Hp301,6,4,S,8
DSC05676.JPG,Z022E0065,Oh43,8,4,S,8
DSC05677.JPG,Z011E0044,Il14H,7,4,S,8
DSC05678.JPG,Z001E0011,B97,8,4,S,8
DSC05679.JPG,Z022E0064,Oh43,6,4,S,8
DSC05680.JPG,Z022E0198,Oh43,6,3,S,8
DSC05681.JPG,Z010E0098,Hp301,8,4,T,8
DSC05682.JPG,Z010E0118,Hp301,6,5,S,8
DSC05683.JPG,Z001E0068,B97,6,4,S,8
DSC05684.JPG,Z010E0112,Hp301,7,4,S,8
DSC05685.JPG,Z010E0036,Hp301,6,4,S,8
DSC05686.JPG,Z022E0069,Oh43,7,4,S,8
DSC05687.JPG,Z010E0140,Hp301,9,4,T,8
DSC05688.JPG,Z001E0091,B97,6,5,S,8
DSC05689.JPG,Z022E0099,Oh43,8,5,S,8
DSC05690.JPG,Z010E0084,Hp301,7,5,S,8
DSC05691.JPG,Z022E0109,Oh43,9,4,S,8
DSC05692.JPG,Z022E0120,Oh43,9,5,S,8
DSC05693.JPG,Z019E0150,Ms71,8,4,T,8
DSC05694.JPG,Z022E0153,Oh43,7,5,S,8
DSC05695.JPG,Z010E0065,Hp301,6,5,S,8
DSC05696.JPG,Z011E0035,Il14H,5,4,S,8
DSC05697.JPG,Z022E0060,Oh43,7,5,S,8
DSC05698.JPG,Z011E0068,Il14H,6,4,T,8
DSC05699.JPG,Z019E0134,Ms71,7,5,S,8
DSC05700.JPG,Z011E0022,Il14H,7,4,S,8
DSC05701.JPG,Z001E0180,B97,7,4,S,8
DSC05702.JPG,Z001E0085,B97,6,5,S,8
DSC05703.JPG,Z001E0183,B97,7,5,S,8
DSC05704.JPG,Z010E0193,Hp301,7,5,S,8
DSC05705.JPG,Z001E0196,B97,7,5,S,8
DSC05706.JPG,Z001E0164,B97,6,5,S,8
DSC05707.JPG,Z022E0040,Oh43,7,4,S,8
DSC05708.JPG,Z022E0191,Oh43,10,4,S,8
DSC05709.JPG,Z001E0099,B97,7,5,S,8
DSC05711.JPG,Z024E0039,P39,7,5,S,8
DSC05712.JPG,Z001E0025,B97,7,5,S,8
DSC05713.JPG,Z001E0130,B97,8,5,S,8
DSC05714.JPG,Z022E0147,Oh43,8,5,S,8
DSC05715.JPG,Z022E0179,Oh43,9,4,S,8
DSC05716.JPG,Z011E0020,Il14H,6,3,T,8
DSC05717.JPG,Z001E0036,B97,7,5,S,8
DSC05718.JPG,Z010E0190,Hp301,6,4,S,8
DSC05719.JPG,Z010E0090,Hp301,6,4,S,8
DSC05720.JPG,Z022E0117,Oh43,7,5,S,8
DSC05721.JPG,Z022E0088,Oh43,7,5,S,8
DSC05722.JPG,Z001E0102,B97,7,4,S,8
DSC05723.JPG,Z022E0145,Oh43,8,4,S,8
DSC05724.JPG,Z022E0015,Oh43,7,4,S,8
DSC05725.JPG,Z010E0198,Hp301,8,4,S,8
DSC05726.JPG,Z022E0012,Oh43,6,4,S,8
DSC05727.JPG,Z010E0125,Hp301,7,4,S,8
DSC05728.JPG,Z001E0146,B97,7,5,S,8
DSC05729.JPG,Z011E0193,Il14H,9,3,T,8
DSC05730.JPG,Z022E0044,Oh43,7,5,S,8
DSC05731.JPG,Z001E0051,B97,7,4,S,8
DSC05732.JPG,Z022E0074,Oh43,7,5,S,8
DSC05733.JPG,Z022E0185,Oh43,7,4,S,8
DSC05734.JPG,Z010E0152,Hp301,8,4,T,8
DSC05735.JPG,Z010E0166,Hp301,6,5,S,8
DSC05737.JPG,Z019E0026,Ms71,6,4,S,8
DSC05738.JPG,Z022E0003,Oh43,6,4,S,8
DSC05739.JPG,Z022E0125,Oh43,10,5,S,8
DSC05740.JPG,Z022E0013,Oh43,7,5,S,8
DSC05741.JPG,Z010E0146,Hp301,9,5,S,8
DSC05742.JPG,Z010E0192,Hp301,7,4,S,8
DSC05743.JPG,Z011E0124,Il14H,6,4,S,8
DSC05744.JPG,Z019E0061,Ms71,6,5,S,8
DSC05745.JPG,Z022E0137,Oh43,8,5,S,8
DSC05746.JPG,Z019E0090,Ms71,8,4,S,8
DSC05748.JPG,Z001E0111,B97,8,5,S,8
DSC05749.JPG,Z001E0116,B97,8,5,S,8
DSC05750.JPG,Z022E0028,Oh43,7,5,S,8
DSC05751.JPG,Z010E0035,Hp301,6,4,S,8
DSC05752.JPG,Z024E0092,P39,7,5,S,8
DSC05753.JPG,Z001E0135,B97,6,5,S,8
DSC05754.JPG,Z010E0083,Hp301,6,5,S,8
DSC05755.JPG,Z010E0116,Hp301,7,5,S,8
DSC05756.JPG,Z010E0173,Hp301,9,5,S,8
DSC05757.JPG,Z024E0021,P39,7,5,S,8
DSC05758.JPG,Z022E0132,Oh43,10,5,S,8
DSC05759.JPG,Z001E0034,B97,6,5,S,8
DSC05760.JPG,Z010E0175,Hp301,8,3,T,8
DSC05761.JPG,Z010E0150,Hp301,7,5,S,8
DSC05762.JPG,Z010E0102,Hp301,7,5,S,8
DSC05763.JPG,Z010E0031,Hp301,7,5,S,8
DSC05764.JPG,Z001E0066,B97,7,5,S,8
DSC05765.JPG,Z001E0097,B97,7,5,S,8
DSC05766.JPG,Z010E0095,Hp301,6,5,S,8
DSC05767.JPG,Z001E0121,B97,7,5,S,8
DSC05768.JPG,Z010E0017,Hp301,5,4,S,8
DSC05769.JPG,Z010E0003,Hp301,7,5,S,8
DSC05770.JPG,Z011E0067,Il14H,8,3,S,8
DSC05771.JPG,Z001E0160,B97,7,5,S,8
DSC05772.JPG,Z022E0124,Oh43,8,4,S,8
DSC05773.JPG,Z011E0011,Il14H,8,5,S,8
DSC05774.JPG,Z011E0013,Il14H,6,4,S,8
DSC05775.JPG,Z010E0074,Hp301,8,4,S,8
DSC05776.JPG,Z010E0072,Hp301,6,4,S,8
DSC05777.JPG,Z001E0154,B97,6,5,S,8
DSC05778.JPG,Z010E0131,Hp301,8,5,S,8
DSC05779.JPG,Z010E0172,Hp301,9,4,S,8
DSC05781.JPG,Z001E0003,B97,7,4,S,8
DSC05782.JPG,Z022E0063,Oh43,8,5,S,8
DSC05783.JPG,Z022E0057,Oh43,7,5,S,8
DSC05784.JPG,Z001E0110,B97,7,5,S,8
DSC05785.JPG,Z010E0056,Hp301,8,3,T,8
DSC05786.JPG,Z010E0019,Hp301,6,5,S,8
DSC05788.JPG,Z011E0178,Il14H,6,4,S,8
DSC05789.JPG,Z001E0126,B97,7,4,S,8
DSC05790.JPG,Z011E0093,Il14H,7,4,S,8
DSC05791.JPG,Z001E0095,B97,6,5,S,8
DSC05792.JPG,Z022E0136,Oh43,6,5,S,8
DSC05793.JPG,Z011E0070,Il14H,8,4,S,8
DSC05794.JPG,Z010E0045,Hp301,6,5,S,8
DSC05795.JPG,Z010E0008,Hp301,7,5,S,8
DSC05796.JPG,Z001E0019,B97,8,5,S,8
DSC05797.JPG,Z001E0090,B97,7,5,S,8
DSC05798.JPG,Z011E0087,Il14H,7,5,S,8
DSC05799.JPG,Z001E0123,B97,8,5,S,8
DSC05800.JPG,Z001E0137,B97,8,5,S,8
DSC05801.JPG,Z022E0164,Oh43,8,5,S,8
DSC05802.JPG,Z022E0197,Oh43,10,4,S,8
DSC05803.JPG,Z001E0143,B97,6,5,S,8
DSC05805.JPG,Z022E0061,Oh43,7,5,S,8
DSC05806.JPG,Z001E0114,B97,6,5,S,8
DSC05807.JPG,Z011E0107,Il14H,9,3,S,8
DSC05808.JPG,Z001E0088,B97,7,5,S,8
DSC05809.JPG,Z010E0097,Hp301,6,3,T,8
DSC05810.JPG,Z022E0194,Oh43,7,5,S,8
